start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.007256402,-0.423543294,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,217,1,0.001322428,-0.414028592,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,"486
",0,-0.041469998,-0.426306831,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,760,1,-0.002716064,-0.415998671,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,3141,1,0.037384033,-0.38933648,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-03_14h33.10.154,Digit Span Task,2021.2.3,MacIntel,59.98080614,,,,,,,,,,,,,,,,,,,,,
