start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.003190104,-0.403694661,1,0,0,cont_button,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,217,1,0.007166884,-0.407389323,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,"486
",0,0.066389974,-0.401435004,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,760,1,-0.00749783,-0.392873806,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,341,0,0.058854167,-0.394938151,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,6351,1,-0.061672635,-0.410234918,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1,001,2022-02-07_11h20.14.301,Digit Span Task,2021.2.3,MacIntel,59.95203837,,,,,,,,,,,,,,,,,,,,,
