start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.074752604,-0.402126736,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,217,1,0.113927951,-0.402105035,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,486,1,0.125707465,-0.4021875,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,760,1,0.098059896,-0.395034722,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,3141,1,0.065199653,-0.395798611,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,6351,1,0.071475694,-0.409487847,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,2391,1,0.059644097,-0.408667535,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,14932,1,0.065503472,-0.415985243,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,10646,1,0.068411458,-0.396822917,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,74832,1,0.087274306,-0.414635417,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,964648,0,0.088537326,-0.417413194,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,173930,0,0.053402778,-0.396944444,1,0,0,cont_button,0,1,1,1,1,6,179390,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-09_05h20.16.766,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
