start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.079374864,-0.39403647,1,0,0,cont_button,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,217,1,-0.026635064,-0.395460228,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,486,1,-0.015281508,-0.40668691,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,760,1,0.032634424,-0.370331828,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,3141,1,0.083344749,-0.391836943,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,6351,1,0.04477946,-0.373165159,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,2391,1,-0.080105873,-0.384193138,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,14932,1,0.08489832,-0.395492667,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-01-29_16h01.02.409,Digit Span Task,2021.2.3,MacIntel,59.94125757,,,,,,,,,,,,,,,,,,,,,
